"id","category","de","en","context","limit","status","note"
"gameover.record.new","i18n","Neuer Rekord","New record","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"gameover.skins.hint","i18n","Auswählbar im Menü unter „Deck“.","Selectable from the menu under “Deck”.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"gameover.skins.title","i18n","★ Neu freigeschaltet","★ Newly unlocked","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"gameover.sp","i18n","Stichpunkte","Trick Points","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"gameover.stats","i18n","Stats & Verlauf","Stats & history","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"gameover.unlocked.inline","i18n","✦ Freigeschaltet: {label}","✦ Unlocked: {label}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"gameover.unlocked.title","i18n","✦ Freigeschaltet","✦ Unlocked","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"gameover.welcome","i18n","✦ Willkommensbonus","✦ Welcome bonus","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"gameover.welcome.hint","i18n","für deinen ersten abgeschlossenen Lauf — steck sie in die Deck-Werkstatt und hol dir ein Pack.","for your first completed run — spend it in the deck workshop and grab a pack.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"gameover.welcome.value","i18n","+{n} DP","+{n} DP","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierform.block.name","i18n","Block","Block","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierform.flaeche.name","i18n","Große Fläche","Great Field","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierform.kreuz.name","i18n","Kreuz","Cross","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierform.linie.name","i18n","Linie","Line","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierlegend.block","i18n","2×2-Quadrat (4 Gletscher)","2×2 square (4 glaciers)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierlegend.flaeche","i18n","gefülltes 3×3 (9 Gletscher)","filled 3×3 (9 glaciers)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierlegend.head","i18n","Gletscher-Formationen (2D)","Glacier formations (2D)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierlegend.head.compact","i18n","Gletscher-Formationen (2D):","Glacier formations (2D):","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierlegend.kreuz","i18n","Zentrum + 4 Nachbarn (5 Gletscher)","centre + 4 neighbours (5 glaciers)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierlegend.linie","i18n","volle Reihe (5) oder Spalte (8)","full row (5) or column (8)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierlegend.linie.wall","i18n","volle Reihe (5) oder Spalte (8) · Eiswall","full row (5) or column (8) · Ice Wall","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierlegend.mark.a","i18n","blaues","a blue","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierlegend.mark.compact","i18n","= Karte in aktiver Formation","= card in an active formation","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierlegend.mark.post","i18n","· höchster Faktor je Typ zählt.","· the highest factor per type counts.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierlegend.mark.pre","i18n","Karten in einer aktiven Formation tragen ein blaues","Cards in an active formation carry a blue","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierpick.chosen","i18n","{n} / 1 gewählt","{n} / 1 chosen","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierpick.eyebrow","i18n","Gletscher","Glacier","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierpick.intro.a","i18n","Sie friert auf ihrer Zelle fest — ab dann","It freezes onto its cell — from then on","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierpick.intro.b","i18n","(nicht mehr verschiebbar) und sammelt Masse, bis sie bricht. Entscheide zwischen Position und Wert.","(no longer movable) and gathering mass until it bursts. Weigh position against value.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierpick.intro.rigid","i18n","starr","rigid","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glacierpick.title","i18n","Wähle eine Karte als Gletscher","Choose a card to become a glacier","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.abgedecktezelle.label","i18n","Abgedeckte Zelle","Covered cell","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.abgedecktezelle.match","i18n","abgedeckte Zelle|abgedeckter Zelle|abgedeckte Zellen|unter einem Gebäude","covered cell|covered cells|under a building","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.abgedecktezelle.text","i18n","Eine Brettzelle, die unter einem platzierten Gebäude liegt. Dichte Bebauung zahlt Score je abgedeckter Zelle; Eckstein gibt seiner Rollenkarte Stichwert, solange sie unter einem Gebäude liegt.","A board cell that lies under a placed building. Dense Development pays score per covered cell; Keystone gives its role card trick value as long as it lies under a building.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.all","i18n","Alle","All","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.allTitle","i18n","Alle Begriffe","All entries","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.anker.label","i18n","Anker","Anchor","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.anker.match","i18n","Anker|Ankerzelle|Ankerzellen","anchor|anchors|anchor cell|anchor cells","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.anker.text","i18n","Eine einzelne Position zählt als aktive Formation (Faktor je Quelle). Kommt aus den Anker-Familien oder vom Architekt-Gebäude Grundstein. Höchstens ein Anker je Position. Grundstein legt ab Stufe III zusätzlich Stichwert auf jede Ankerzelle.","A single position counts as an active formation (factor depends on the source). Comes from the anchor families or from the Architect building Foundation Stone. At most one anchor per position. From tier III, Foundation Stone also puts trick value on every anchor cell.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.archetyp.label","i18n","Archetyp","Archetype","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.archetyp.match","i18n","Archetyp|Archetypen|Archetyps|Fraktion|Fraktionen","archetype|archetypes","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.archetyp.text","i18n","Eine Skill-Familie mit eigener Identität (Feuer · Blitz · Eis · Pflanze). Der erste Skill schaltet sie frei; bis zu 4 mischbar.","A skill family with its own identity (Fire · Lightning · Ice · Plant). The first skill unlocks it; up to 4 can be mixed.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.ash.label","i18n","Asche","Ash","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.ash.match","i18n","Asche","ash","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.ash.text","i18n","Rohstoff der Feuer-Schmiede: Brände geben +1 Asche. Die Ascheschmiede verbraucht 20 Asche je Schmiedung (+3 Kartenwert); ist die Schmiede voll, verglüht restliche Asche als Ascheglut zu Score.","Raw material of the fire forge: brands give +1 ash. The Ash Forge consumes 20 ash per forging (+3 card value); once the forge is full, remaining ash burns off as ash glow into score.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.ashglow.label","i18n","Ascheglut","Ash glow","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.ashglow.match","i18n","Ascheglut","ash glow","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.ashglow.text","i18n","Der Asche-Überlauf: Ist die Schmiede-Kapazität voll, wird restliche Asche am Durchlauf-Ende in Score-Häppchen verbrannt (+2.000 Score je 20 Asche) — Asche wird so jeden Durchlauf vollständig ausgegeben, kein toter Haufen mehr.","The ash overflow: once the forge capacity is full, remaining ash is burnt into score at the end of the cycle (+2,000 score per 20 ash) — ash is thus fully spent every cycle, no dead pile left over.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.aufruesten.label","i18n","Aufwerten","Upgrade","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.aufruesten.match","i18n","Aufwerten|Ausbauen","upgrade|upgrading","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.aufruesten.text","i18n","Ein bestehendes Gebäude um +1 Stufe erhöhen statt neu zu bauen (Legendäre haben keine Stufen).","Raise an existing building by +1 tier instead of building anew (legendaries have no tiers).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.aufstellung.label","i18n","Aufstellungsphase","Order phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.aufstellung.match","i18n","Aufstellungsphase|Aufstellung","order phase|draw order","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.aufstellung.text","i18n","Zwischen zwei Durchläufen stellst du deine Kartenreihenfolge um — jeder Tausch kostet Formations-Energie.","Between two cycles you rearrange your draw order — every swap costs order energy.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.baufeld.label","i18n","Baufeld (Deckel)","Build space (cap)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.baufeld.match","i18n","Baufeld","build space","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.baufeld.text","i18n","Die begrenzte Zahl belegbarer Brettzellen. Die Knappheit macht das Platzieren zur Entscheidung (der Upgrade-Baum und der Perk Bauhütte heben den Deckel).","The limited number of board cells you may occupy. The scarcity makes placement a decision (the upgrade tree and the perk Masons' Lodge raise the cap).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.baukat.label","i18n","Bau-Kategorien","Build categories","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.baukat.match","i18n","Bau-Kategorien","build categories","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.baukat.text","i18n","Drei Effekt-Arten: Wert (Tragwerk, +Stichwert) · Score (Handelsbau, +Score) · Formation (Sakralbau, biegt die Erkennung).","Three kinds of effect: value (structural, +trick value) · score (commercial, +score) · formation (sacral, bends the recognition).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bauphase.label","i18n","Bauphase / Der Architekt","Build phase / the Architect","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bauphase.match","i18n","Bauphase|Architekt|Architekten","build phase|Architect","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bauphase.text","i18n","Der Architekt ersetzt den Shop: statt zu kaufen legst du geometrische Gebäude als Overlay aufs Kartenbrett. Kein Geld, keine Münzen.","The Architect replaces the shop: instead of buying, you lay geometric buildings onto the card board as an overlay. No money, no coins.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bauplan.label","i18n","Bauplan","Blueprint","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bauplan.match","i18n","Bauplan|Baupläne","blueprint|blueprints","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bauplan.text","i18n","Ein Angebots-Eintrag, aus dem du ein Gebäude errichtest. 3 Baupläne je Bauphase.","An offer entry from which you erect a building. 3 blueprints per build phase.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bekenntnis.label","i18n","Bekenntnis","Commitment","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bekenntnis.match","i18n","Bekenntnis|Blitz-Bekenntnis|Feuer-Bekenntnis","commitment|lightning commitment|fire commitment","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bekenntnis.text","i18n","Wie stark du dich einem Archetyp verschrieben hast: der Anteil deiner Skill-Slots, den seine Skills belegen. Viele Effekte — vor allem Legendäre — zahlen anteilig danach, voll erst bei reinem Deck.","How far you have committed to an archetype: the share of your skill slots its skills occupy. Many effects — legendaries above all — pay proportionally to it, in full only on a pure deck.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bersten.label","i18n","Bersten","Burst","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bersten.match","i18n","Bersten|bricht|brechen|Bruch|Brüche|Bruchs|brechendem|Berst-Score|Berst-Schwelle","burst|bursts|bursting|burst score|burst threshold","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bersten.text","i18n","Erreicht ein Gletscher 12 Masse, bricht er: Berst-Score aus Masse × Wucht der erreichten Schwelle (Schwellen 4 / 8 / 12), verstärkt um +25 % je angrenzendem Gletscher und Kollision, wenn der Bruch einen Gletscher-Nachbarn trifft. Danach fällt er auf 0 ab und füllt sich zum Durchlauf-Beginn aus seiner Firn-Reserve wieder auf.","When a glacier reaches 12 mass, it bursts: burst score from mass × the force of the threshold reached (thresholds 4 / 8 / 12), amplified by +25% per adjacent glacier, plus a collision when the burst hits a glacier neighbour. Afterwards it drops to 0 and refills from its firn reserve at the start of the cycle.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bestenliste.label","i18n","Bestenliste","Leaderboard","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bestenliste.match","i18n","Bestenliste","leaderboard","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bestenliste.text","i18n","Deine lokalen Läufe plus die globale Rangliste.","Your local runs plus the global ranking.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bindeglied.label","i18n","Bindeglied","Link","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bindeglied.match","i18n","Bindeglied","link|links","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bindeglied.text","i18n","Eine Karte darf für eine Treppe im Wert abweichen. Perk-Familie Bindeglied: I/II ±1 · III um 1 oder 2 · IV jeder Wert zwischen den Nachbarn. Architekt-Gebäude Kreuzgang: ±1, ab Stufe III ±2.","A card may differ in value for a stair. Perk family Link: I/II ±1 · III by 1 or 2 · IV any value between its neighbours. Architect building Cloister: ±1, from tier III ±2.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bluete.label","i18n","Blüte","Bloom","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bluete.match","i18n","Blüte|Blüte-Score|Blütezeit","bloom|bloom score|blooming season","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.bluete.text","i18n","Ein Grün-Payoff: Siegt eine grüne Karte mit grünen Nachbarn, gibt sie +15 Blüte-Score je grüner Karte im Segment (Blütezeit ×2 in Formation, Überwucherung nochmals ×2).","A green payoff: when a green card with green neighbours wins, it gives +15 bloom score per green card in the segment (Blooming Season ×2 inside a formation, Overgrowth ×2 again).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.brand.label","i18n","Brandmal","Brand","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.brand.match","i18n","Brandmal|Brand|Brände|gebrandmarkte","brand|brands|branded","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.brand.text","i18n","Eine gebrandmarkte Gegnerkarte verliert Wert; jeder Brand gibt +1 Asche — der Rohstoff der Feuer-Schmiede.","A branded opponent card loses value; every brand gives +1 ash — the raw material of the fire forge.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.brett.label","i18n","Brett (8×5)","Board (8×5)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.brett.match","i18n","Brett","board","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.brett.text","i18n","Deine 40 Deckpositionen als 8 Zeilen × 5 Spalten. Formationen laufen weiter auf der 1D-Reihenfolge.","Your 40 deck positions as 8 rows × 5 columns. Formations still run along the 1D order.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.arch","i18n","Der Architekt","The Architect","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.deck","i18n","Deck & Karten","Deck & cards","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.form","i18n","Formationen","Formations","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.frak","i18n","Archetypen","Archetypes","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.grund","i18n","Grundbegriffe","Basics","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.meta","i18n","Fortschritt & Meta","Progress & meta","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.perk","i18n","Perks & Rarität","Perks & rarity","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cat.praez","i18n","Präzision · Crit","Precision · crit","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.arch","i18n","Bauphase, Brett, Gebäude, Struktur.","Build phase, board, buildings, structure.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.deck","i18n","Woraus dein Deck besteht und wie es gelesen wird.","What your deck is made of and how it is read.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.form","i18n","Muster in der Kartenreihenfolge und was sie zahlen.","Patterns in the card order and what they pay.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.frak","i18n","Die vier Ressourcen — nach Fraktion gruppiert.","The four resources — grouped by faction.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.grund","i18n","Stich, Serie, Kampfwert — die Vokabeln jedes Laufs.","Trick, streak, battle value — the vocabulary of every run.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.meta","i18n","Was über den einzelnen Lauf hinaus zählt.","What counts beyond the single run.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.perk","i18n","Familien, Stufen, Raritäten, Legendäre.","Families, tiers, rarities, legendaries.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cathint.praez","i18n","Woher Crit-Chance und Crit-Multiplikator kommen.","Where crit chance and crit multiplier come from.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.challenger.label","i18n","Challenger / Seed","Challenger / seed","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.challenger.match","i18n","Challenger|Seed|Nachspielen","challenger|seed|replay","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.challenger.text","i18n","Teile einen Lauf über seinen Seed (kurzer Code); andere spielen exakt dieselben Karten nach und vergleichen den Score.","Share a run through its seed (a short code); others replay exactly the same cards and compare scores.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.charge.label","i18n","Ladung","Charge","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.charge.match","i18n","Ladung|Ladungen","charge|charges","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.charge.text","i18n","Crits erzeugen Ladung (max 10). Bei voller Ladung lösen Blitz-Konsumenten ihren Effekt aus und verbrauchen sie.","Crits generate charge (max 10). At full charge, lightning consumers trigger their effect and spend it.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.chronik.label","i18n","Chronik","Chronicle","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.chronik.match","i18n","Chronik","chronicle","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.chronik.text","i18n","Lesende Übersicht aller 40 Karten des Laufs in aktueller Reihenfolge, mit Formations-, Rollen- und Ankermarkern.","A read-only overview of all 40 cards of the run in their current order, with formation, role and anchor markers.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.clear","i18n","Suche löschen","Clear the search","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cluster.label","i18n","Cluster","Cluster","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cluster.match","i18n","Cluster|Clusters|Clustern","cluster|clusters","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.cluster.text","i18n","Eine Gruppe direkt aneinandergrenzender Gletscher. Viele Eis-Skills messen die Cluster-Größe (z. B. Verschmelzen, Verzahnung); Eisbrücke zählt auch die Diagonalen dazu.","A group of directly adjacent glaciers. Many ice skills measure the cluster size (Fusion and Interlock for instance); Ice Bridge counts the diagonals too.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.colonize.label","i18n","Kolonisieren / Ausläufer","Colonize / runner","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.colonize.match","i18n","Kolonisieren|kolonisierte|Ausläufer","colonize|colonized|runner|runners","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.colonize.text","i18n","Markiert gegnerische Karten grün (Ausläufer/Rhizom). Besiegst du eine kolonisierte Karte, erntest du Wachstum.","Marks opponent cards green (Runners/Rhizome). Beat a colonized card and you harvest growth.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.consume.label","i18n","Konsument","Consumer","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.consume.match","i18n","Konsument|Konsumenten|Hitze-Konsument","consumer|consumers|heat consumer","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.consume.text","i18n","Ein Skill, der eine angesammelte Ressource für einen starken Effekt verbraucht — Feuer verbrennt Hitze, Blitz verbraucht Ladung. Mehrere Feuer-Konsumenten wirken gleichzeitig; von den Blitz-Konsumenten immer nur einer, ein neuer ersetzt den alten.","A skill that spends an accumulated resource for a strong effect — fire burns heat, lightning spends charge. Several fire consumers work at once; of the lightning consumers only ever one, and a new one replaces the old.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.count_one","i18n","{count} Begriff","{count} entry","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.count_other","i18n","{count} Begriffe","{count} entries","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.crit.label","i18n","Crit","Crit","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.crit.match","i18n","Crit|Crits|kritischer Treffer|kritischen Treffer","crit|crits|critical hit|critical hits","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.crit.text","i18n","Kritischer Treffer: der Sieg zählt mit dem Crit-Multiplikator (Basis ×2,25). Der Basis-Crit ist 0 — Crit-Chance kommt aus den Präzision-Familien und aus Blitz-Skills. Jeder Blitz-Skill hebt zudem den Crit-Multiplikator um +0,1×.","Critical hit: the win counts with the crit multiplier (base ×2.25). Base crit is 0 — crit chance comes from the Precision families and from lightning skills. Every lightning skill also raises the crit multiplier by +0.1×.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.critwette.label","i18n","Crit-Wette","Crit bet","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.critwette.match","i18n","Crit-Wette|Wette|Wetten|Jackpot","crit bet|bet|bets|jackpot","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.critwette.text","i18n","Eine Wette auf den Crit: Sieg mit Crit zahlt den Jackpot, Sieg ohne Crit kostet Abzug (nie unter 0). Aufwerten hebt nur den Jackpot, nicht den Abzug (z. B. Losbude, Spielbank).","A bet on the crit: a win with a crit pays the jackpot, a win without one costs a deduction (never below 0). Upgrading raises only the jackpot, not the deduction (Raffle Booth, Casino for instance).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.deck.label","i18n","Deck","Deck","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.deck.match","i18n","Deck","deck|decks","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.deck.text","i18n","40 Karten = 4 Farben × Werte 1–10. Dein Deck ist durch Perks/Architekt veränderbar; der Gegner mischt je Durchlauf neu.","40 cards = 4 suits × values 1–10. Your deck can be changed by perks and the Architect; the opponent reshuffles every cycle.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.deckpunkte.label","i18n","Deckpunkte (DP)","Deck Points (DP)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.deckpunkte.match","i18n","Deckpunkt|Deckpunkte|DP","Deck Point|Deck Points|DP","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.deckpunkte.text","i18n","Die Währung der Deck-Werkstatt — rein kosmetisch. Damit kaufst du Karten-/Spielfeld-Pakete und Effekte; auf das Gameplay wirken sie nicht.","The currency of the deck workshop — purely cosmetic. You buy card and battlefield packs and effects with it; it does not affect gameplay.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.direktscore.label","i18n","Direkt-Score","Direct score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.direktscore.match","i18n","Direkt-Score","direct score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.direktscore.text","i18n","Score, der direkt zählt — ohne durch Serie, Crit oder Formation multipliziert zu werden. Wirkt flach und sofort, oft stark im frühen Spiel.","Score that counts directly — without passing through streak, crit or formation multipliers. Flat and immediate, often strong early.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.distrikt.label","i18n","Nachbargebäude / Distrikt","Adjacent building / district","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.distrikt.match","i18n","Nachbargebäude|Distrikt|Distrikte","adjacent building|adjacent buildings|district|districts","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.distrikt.text","i18n","Ein Gebäude, das orthogonal an ein anderes angrenzt. Distrikt-Baupläne (z. B. Zunftviertel, Marktplatz) zahlen je Nachbargebäude, bis zu einem Deckel — sie belohnen dichtes Bauen.","A building that borders another orthogonally. District blueprints (Guild Quarter, Marketplace for instance) pay per adjacent building, up to a cap — they reward dense building.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.durchlauf.label","i18n","Durchlauf","Cycle","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.durchlauf.match","i18n","Durchlauf|Durchläufe|Durchlaufs|Durchläufen|Deck-Durchlauf","cycle|cycles|deck cycle","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.durchlauf.text","i18n","Alle 40 Karten des Decks einmal durchgespielt (40 Stiche). Danach mischt der Gegner neu und eine Entscheidung steht an.","All 40 cards of the deck played through once (40 tricks). Then the opponent reshuffles and a decision is due.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.eisformation.label","i18n","Gletscher-Formationen","Ice formations","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.eisformation.match","i18n","Gletscher-Formationen|Gletscher-Formation|Eis-Formationen|Eis-Formation","ice formations|ice formation","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"glossary.eisformation.text","i18n","Eis ist das einzige Deck mit Gletscher-Formationen: geometrische Formen aus festgefrorenen Gletschern verstärken deren Bersten — Block = 2×2 (4 Gletscher, ×1,15), Kreuz = Zentrum + 4 Nachbarn (5, ×1,25), Linie = volle Reihe (5) oder Spalte (8) (×1,3), Große Fläche = 3×3 (9, ×1,5). Überlappende Formen stapeln.","Ice is the only deck with ice formations: geometric shapes of frozen glaciers strengthen their bursts — block = 2×2 (4 glaciers, ×1.15), cross = centre + 4 neighbours (5, ×1.25), line = full row (5) or column (8) (×1.3), great field = 3×3 (9, ×1.5). Overlapping shapes stack.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
