src/ui/StatsScreen.jsx:229	Am häufigsten
src/ui/StatsScreen.jsx:229	über deine Historie
src/ui/StatsScreen.jsx:232	Meistgewählte Skills
src/ui/StatsScreen.jsx:234	Noch keine Skills gespielt.
src/ui/StatsScreen.jsx:239	Meistgewählte Perks
src/ui/StatsScreen.jsx:248	Archetyp-Nutzung
src/ui/StatsScreen.jsx:260	Was am besten läuft
src/ui/StatsScreen.jsx:268	Bester Archetyp
src/ui/StatsScreen.jsx:274	Größter Skill-Lift
src/ui/StatsScreen.jsx:280	Größter Perk-Lift
src/ui/StatusBar.jsx:27	text-[9px] uppercase tracking-wide font-bold
src/ui/StatusBar.jsx:37	text-[10px] uppercase tracking-wide font-bold
src/ui/StatusBar.jsx:52	sticky top-0 z-20 -mx-1
src/ui/StatusBar.jsx:59	Weiter
src/ui/StatusBar.jsx:59	Pause
src/ui/StatusBar.jsx:66	Tempo ×2
src/ui/StatusBar.jsx:67	Tempo ×4
src/ui/StatusBar.jsx:68	Tempo maximal
src/ui/StatusBar.jsx:70	Kartenübersicht öffnen
src/ui/StatusBar.jsx:76	Karten
src/ui/StatusBar.jsx:81	Durchl.
src/ui/StatusBar.jsx:82	Zeit
src/ui/StatusBar.jsx:96	text-[10px] uppercase tracking-wide font-bold
src/ui/StatusBar.jsx:96	Score
src/ui/StatusBar.jsx:98	⚑ Rekord
src/ui/StatusBar.jsx:108	Serie
src/ui/StatusBar.jsx:113	Mult
src/ui/StatusBar.jsx:119	as-multpulse 420ms ease-out
src/ui/StatusRail.jsx:91	Multiplikatoren
src/ui/StatusRail.jsx:93	Formation
src/ui/StatusRail.jsx:94	Gebäude
src/ui/StatusRail.jsx:95	Crit-Chance
src/ui/StatusRail.jsx:96	Crit-Mult
src/ui/StatusRail.jsx:96	Jackpot
src/ui/StatusRail.jsx:102	Siege
src/ui/StatusRail.jsx:103	Verl.
src/ui/StatusRail.jsx:104	Quote
src/ui/StatusRail.jsx:105	Stiche
src/ui/StatusRail.jsx:106	Crits
src/ui/StatusRail.jsx:112	Analyse
src/ui/StatusRail.jsx:113	Bester
src/ui/StatusRail.jsx:116	Score-Herkunft
src/ui/StatusRail.jsx:122	Score-Verlauf
src/ui/StatusRail.jsx:127	Lauf
src/ui/StatusRail.jsx:128	Rekord
src/ui/StatusRail.jsx:128	erster Lauf
src/ui/TargetSelect.jsx:31	text-xs uppercase tracking-widest
src/ui/TargetSelect.jsx:32	text-xl font-bold mt-1
src/ui/TargetSelect.jsx:32	Karte
src/ui/TargetSelect.jsx:32	Karten
src/ui/TargetSelect.jsx:39	Bestätigen
src/ui/UpgradeScreen.jsx:15	(je Archetyp die Kette Deck › Leg I › Leg II, tippbar → Deck-Detailansicht) und „Allgemein
src/ui/UpgradeScreen.jsx:26	Baufeld
src/ui/UpgradeScreen.jsx:27	Energie
src/ui/UpgradeScreen.jsx:28	Rarität
src/ui/UpgradeScreen.jsx:29	Drop-Raten
src/ui/UpgradeScreen.jsx:29	öffnet sich nach dem Legendär-Unlock
src/ui/UpgradeScreen.jsx:30	2. Perk-Phase
src/ui/UpgradeScreen.jsx:30	perk2Leg
src/ui/UpgradeScreen.jsx:30	perk2Reroll
src/ui/UpgradeScreen.jsx:30	öffnet sich nach dem Legendär-Unlock
src/ui/UpgradeScreen.jsx:48	text-[11px] font-semibold leading-tight
src/ui/UpgradeScreen.jsx:49	text-[9.5px] font-bold tabular-nums leading-tight mt-1
src/ui/UpgradeScreen.jsx:60	: isPlaceholder ?
src/ui/UpgradeScreen.jsx:66	1px dashed #3a3a45
src/ui/UpgradeScreen.jsx:82	✓ Gekauft
src/ui/UpgradeScreen.jsx:83	Bald verfügbar
src/ui/UpgradeScreen.jsx:85	Vorgänger nötig
src/ui/UpgradeScreen.jsx:86	Braucht eine freigeschaltete Legendär-Stufe
src/ui/UpgradeScreen.jsx:86	Noch gesperrt
src/ui/UpgradeScreen.jsx:87	Kaufbar
src/ui/UpgradeScreen.jsx:98	text-[10.5px] font-semibold mt-1
src/ui/UpgradeScreen.jsx:160	Upgrades
src/ui/UpgradeScreen.jsx:163	text-xl font-extrabold tabular-nums
src/ui/UpgradeScreen.jsx:164	text-[10px] font-bold tracking-wider
src/ui/UpgradeScreen.jsx:169	↺ Respec
src/ui/UpgradeScreen.jsx:170	Schließen
src/ui/UpgradeScreen.jsx:175	Decks
src/ui/UpgradeScreen.jsx:175	Allgemein
src/ui/UpgradeScreen.jsx:188	h-[2px] w-full rounded-full mt-2.5
src/ui/UpgradeScreen.jsx:192	Knoten antippen zeigt, was er bewirkt.
src/ui/UpgradeScreen.jsx:203	Deck
src/ui/UpgradeScreen.jsx:210	Details ›
src/ui/UpgradeScreen.jsx:218	text-[10px] tracking-[0.22em] uppercase font-bold mb-2.5
src/ui/UpgradeScreen.jsx:218	Legendär-Phase
src/ui/UpgradeScreen.jsx:241	w-2.5 h-2.5 rounded-full inline-block
src/ui/UpgradeScreen.jsx:242	w-2.5 h-2.5 rounded-full inline-block
src/ui/UpgradeScreen.jsx:243	🔒 gesperrt ·
src/ui/UsernameModal.jsx:44	text-xs uppercase tracking-widest
src/ui/UsernameModal.jsx:48	text-xl font-bold mt-1 font-pixel
src/ui/UsernameModal.jsx:57	as-guide-glow rounded-lg
src/ui/UsernameModal.jsx:60	Enter
src/ui/WeekMods.jsx:60	Wochen-Modifikatoren
src/ui/format.js:15	Bio.
src/ui/format.js:16	Mrd.
src/ui/format.js:17	Mio.
src/ui/guides.js:21	Der einzige Archetyp, der seinen kritischen Treffer selbst erzeugt — eine Maschine, die sich mit jedem Sieg weiter auflädt, bis ein sich selbst speisender Sturm über das Feld rollt.
src/ui/guides.js:22	Andere Builds warten auf den Zufall. Blitz **baut** den Crit — und dreht ihn zu einem Kreislauf, der sich selbst antreibt.
src/ui/guides.js:23	Die drei Ressourcen
src/ui/guides.js:26	Dein Treibstoff. Siege und Crits laden sie auf. Hältst du einen **Konsumenten** (Ionisierung), feuert er bei voller Ladung und verbraucht sie — ohne Konsumenten bleibt die Leiste einfach voll stehen.
src/ui/guides.js:27	Dauerhafte Marken auf deinen Karten. Der Konsument (Ionisierung) verteilt sie auf noch ungespielte Karten. Jeder Stapel gibt bei einem Sieg mit der Karte extra Score — und **jeder Stapel im Deck hebt feldweit deine Crit-Chance**.
src/ui/guides.js:30	Crit
src/ui/guides.js:30	Ladung
src/ui/guides.js:30	Ionisierung
src/ui/guides.js:30	Feld ↑
src/ui/guides.js:31	nährt sich selbst
src/ui/guides.js:33	Ein **Crit** (oder Sieg) erzeugt Ladung.
src/ui/guides.js:34	Volle Ladung feuert deinen **Konsumenten** → er ionisiert Karten, dann fällt die Ladung zurück.
src/ui/guides.js:35	Hältst du die Momentum-Skills (Gewitterfront, Entladung, Dauerstrom), gibt jeder Verbrauch **dauerhaft** mehr Crit-Chance und -Multiplikator — den ganzen Lauf.
src/ui/guides.js:36	Das ionisierte Feld hebt deine Crit-Chance → du crittest öfter → mehr Ladung → mehr Ionisierung → …
src/ui/guides.js:38	Fällt mehr Crit-Chance an, als ein Sieg überhaupt braucht, geht der Überschuss **nicht verloren**: Überschlag wandelt ihn in **Ladung** um — je ein paar Prozentpunkte über 100 % eine Ladung, bei voller Sturmintensität doppelt so ergiebig. Der Sturm lädt sich also aus seinem eigenen Übermaß nach.
src/ui/guides.js:41	Wie weit ist dein Sturm?
src/ui/guides.js:43	Sturmgröße
src/ui/guides.js:43	fast alle Karten ionisiert → **alle Karten stärker**
src/ui/guides.js:44	Sturmintensität
src/ui/guides.js:44	fast alle Karten voll → **Überschlag holt doppelt so viel Ladung**
src/ui/guides.js:48	Mono
src/ui/guides.js:48	**Mono lohnt sich.** Fast jeder Wert von Blitz — Crit-Chance, Crit-Multiplikator, wie schnell du das Feld ionisierst — wächst mit der Zahl deiner Blitz-Skills. Je reiner der Build, desto heftiger der Sturm.
src/ui/guides.js:49	Motor
src/ui/guides.js:50	Tempo
src/ui/guides.js:50	**Früh geduldig, spät explosiv.** Anfangs ist Blitz zurückhaltend — die Maschine läuft erst warm. Der Lohn kommt spät, wenn Momentum und ionisiertes Feld sich gegenseitig hochschaukeln.
src/ui/guides.js:51	Serie
src/ui/guides.js:51	**Serie ist Treibstoff.** Manche Blitz-Skills verwandeln deine Siegesserie direkt in Ladung oder Crit-Chance — Siege am Stück halten den Sturm am Laufen.
src/ui/guides.js:57	Hitze belohnt totale Überlegenheit — je klarer du einen Stich dominierst, desto heißer die Leiste und desto mehr Score fällt sofort ab.
src/ui/guides.js:58	Feuer belohnt nicht bloßes Gewinnen, sondern **überlegenes** Gewinnen. Je größer dein **Wertvorsprung**, desto heißer die Leiste — und desto härter schlägt jeder Sieg zu. Der Archetyp der brachialen Dominanz.
src/ui/guides.js:59	Die drei Ressourcen
src/ui/guides.js:61	Feuers eigentliche Währung. Nicht **ob** du gewinnst zählt, sondern **wie klar**. Ein knapper Sieg zahlt kaum, ein erdrückender zahlt massiv.
src/ui/guides.js:62	Hitze
src/ui/guides.js:66	Vorsprung
src/ui/guides.js:66	Hitze ↑
src/ui/guides.js:66	Karten ↑
src/ui/guides.js:66	Boni
src/ui/guides.js:67	rollt weiter
src/ui/guides.js:70	Gehaltene Hitze zahlt zusätzlich bei jedem Sieg die **Glutdividende** — Feuers Motor, der immer läuft.
src/ui/guides.js:71	Mit Glühender Klinge schaltet hohe Hitze **Schwellen-Boni** frei → deine Karten bekommen Stichwert → du gewinnst noch klarer.
src/ui/guides.js:72	Parallel: **Brände** schwächen Gegnerkarten und füllen die **Schmiede** → deine Karten werden dauerhaft stärker, die Margen wachsen mit.
src/ui/guides.js:74	Ist die Leiste **voll**, verfällt weiterer Hitzegewinn — es sei denn, du hältst den Skill **Weißglut**: dann läuft jeder weitere Punkt direkt in Score über. Und wann immer du willst, schüttest du die gesammelte Hitze aus: als einen großen Schlag oder als steten Tropf.
src/ui/guides.js:77	Wie heiß bist du?
src/ui/guides.js:79	Hitze
src/ui/guides.js:79	↑ Schwellen-Boni ↑
src/ui/guides.js:79	voll → Überlauf
src/ui/guides.js:83	Marge
src/ui/guides.js:83	**Gewinne groß, nicht knapp.** Feuers Währung ist der Vorsprung. Baue Karten und Aufstellung auf klare Überlegenheit — ein erdrückender Sieg ist ein Vielfaches eines knappen wert.
src/ui/guides.js:84	Payoff
src/ui/guides.js:85	Wahl
src/ui/guides.js:85	**Ausschütten oder halten.** Verwandle die Hitze in Score-Schübe (Feuer-Konsumenten sind **kombinierbar**) — oder halte sie einfach hoch und lebe von den Schwellen-Boni.
src/ui/guides.js:86	Schmiede
src/ui/guides.js:86	**Die Schmiede sammelt.** Brand → Asche → dauerhafter Kartenwert. Diese Linie zahlt sich nicht sofort aus, sondern verbreitert deine Margen über den ganzen Lauf.
src/ui/guides.js:92	Der räumliche Archetyp — du frierst Karten zu Gletschern fest, sammelst Masse und löst eine Kaskade aus Brüchen aus.
src/ui/guides.js:94	Die drei Säulen
src/ui/guides.js:96	Sie sammelt sich auf dem **Brettfeld** an (nicht auf der Karte), jeden Durchlauf ein Stück — ganz von selbst, ob Sieg oder Niederlage — und mehr, wenn ein Gletscher gewinnt. Masse fällt nie.
src/ui/guides.js:98	Gletscher **nebeneinander** verstärken einander: je dichter das Feld, desto heftiger jeder Bruch — und ein Bruch kann eine **Kaskade** durchs ganze Cluster auslösen.
src/ui/guides.js:101	Masse ↑
src/ui/guides.js:101	Bruch
src/ui/guides.js:101	Kaskade
src/ui/guides.js:101	auf null
src/ui/guides.js:102	lädt & bricht
src/ui/guides.js:104	**Friere Karten fest** → sie werden starr, sammeln ab jetzt aber **Masse** (jeden Durchlauf, unaufhaltsam).
src/ui/guides.js:106	Stehen Gletscher **dicht beieinander**, verstärkt jeder Bruch die Nachbarn — und kann eine **Kaskade** durchs Cluster rollen lassen.
src/ui/guides.js:107	Schießt ein Gletscher **über die Schwelle hinaus**, wird der Überschuss sofort als Score ausgezahlt — nichts geht verloren.
src/ui/guides.js:108	**Firn** sammelt sich auf offenen Feldern (Dauerfrost, Schneetreiben, Eiszeit) und wird zur **Reserve** des Gletschers, der später dort einfriert — sie füllt ihn nach jedem Bruch wieder auf.
src/ui/guides.js:110	Ein Gletscher ist **starr** — du gibst seine Umstellbarkeit auf. Dafür ist er **unaufhaltsam**: die Masse steigt nur, und der Bruch hängt an ihr, nicht am Stich — er kommt, ob die Karte den Stich gewinnt oder verliert.
src/ui/guides.js:113	Wie voll ist dein Gletscher?
src/ui/guides.js:115	Masse
src/ui/guides.js:115	, ticks: [29, 59], breakMarker: 88, overflow: true, scale: [
src/ui/guides.js:119	Dichte
src/ui/guides.js:120	Position
src/ui/guides.js:120	**Position statt Flexibilität.** Jeder Gletscher fixiert eine Karte für immer. Plane das Brett voraus — setze Anker, lass Lücken für spätere Nachbarn.
src/ui/guides.js:121	Tempo
src/ui/guides.js:121	**Unaufhaltsam, aber geduldig.** Masse steigt von selbst — Eis verliert nie den Fortschritt, braucht aber Zeit, bis die großen Brüche kommen.
src/ui/guides.js:122	Bruchstil
src/ui/guides.js:128	Der langsamste, aber unaufhaltsame Archetyp — du ziehst einen Garten hoch, der mit jeder Runde mehr Score trägt.
src/ui/guides.js:129	Siege lassen deine Karten **wachsen**, bis sie dauerhaft grün werden und gemeinsam ein Feld bilden. Kein Sofort-Payoff — ein Garten, der langsam anschwillt und dann alles überwuchert.
src/ui/guides.js:130	Die drei Ressourcen
src/ui/guides.js:132	Wachstum
src/ui/guides.js:133	Grünes Feld
src/ui/guides.js:133	· Breite
src/ui/guides.js:133	Reife grüne Karten teilen sich einen **Farbblock**. Je größer und grüner dein Feld, desto mehr Score — Blüte, Überwucherung.
src/ui/guides.js:134	Wurzeln
src/ui/guides.js:134	· Tiefe
src/ui/guides.js:137	Wachstum
src/ui/guides.js:137	Grün ↑
src/ui/guides.js:137	Feld ↑
src/ui/guides.js:137	Siege ↑
src/ui/guides.js:138	wächst weiter
src/ui/guides.js:140	Siege lassen Karten **wachsen** → ab einer Schwelle werden sie **grün** und bleiben es.
src/ui/guides.js:141	Grüne Karten **verbreiten Grün** — färben Nachbarn, säen Wachstum, kolonisieren sogar Gegnerkarten.
src/ui/guides.js:142	Im reinen Build treiben **Wurzeln** den Wert grüner Karten in die Tiefe → sie gewinnen leichter und zahlen Wurzel-Score.
src/ui/guides.js:143	Je größer das grüne Feld, desto mehr Payoff — und mehr Siege bedeuten wieder mehr Wachstum.
src/ui/guides.js:145	Ist eine grüne Karte am **Wert-Deckel**, wächst sie weiter — die legendären Bäume (Weltenbaum, Mutterbaum) zahlen diesen Überlauf als Score aus. Und mit dem Skill Überwucherung schaltet ein fast voll grünes Feld alle Farbblöcke stärker, Blüte zählt doppelt.
src/ui/guides.js:148	Wie steht dein Garten?
src/ui/guides.js:150	Breite
src/ui/guides.js:150	Feld voll grün → **Überwucherung** (Skill)
src/ui/guides.js:151	Tiefe
src/ui/guides.js:151	am Wert-Deckel → **Überlauf-Score** (legendär)
src/ui/guides.js:155	Tempo
src/ui/guides.js:155	**Langsam, aber unaufhaltsam.** Pflanze startet schwach — Wachstum braucht Siege und Zeit. Der Lohn kommt spät, wenn ein reifes grünes Feld steht.
src/ui/guides.js:156	Mono
src/ui/guides.js:156	**Mono schaltet die Wurzeln frei.** Nur im reinen Pflanzen-Build wird Wachstum zu echtem Kartenwert — deine grünen Karten werden dann wirklich stärker. Mischst du, bleibt Grün nur eine Farbe fürs Feld.
src/ui/guides.js:157	Fokus
src/ui/guides.js:157	**Breite oder Tiefe.** Zwei Wege zum Score: ein weites grünes Feld (Farbblock, Blüte) oder wenige, hoch gewachsene Wurzel-Bäume — such dir deinen Schwerpunkt, oder verbinde beides.
src/ui/guides.js:158	Trimmen
src/ui/guides.js:158	**Trimmen ist der Wendepunkt zur Ernte.** Ersetzt du einen Wachstums-Skill, „trimmst" du: dauerhaft mehr Wurzel- und Blüten-Score. Die Wachstums-Skills sterben nicht — sie veredeln die Ernte.
src/ui/indicators/panelKit.jsx:38	font-bold text-sm
src/ui/indicators/panelKit.jsx:67	font-bold tabular-nums
src/ui/indicators/panelKit.jsx:115	font-bold text-sm tabular-nums
src/ui/indicators/vocab.js:43	Wert
src/ui/indicators/vocab.js:44	Score
src/ui/indicators/vocab.js:45	Formation
src/ui/modalStyle.jsx:24	h-[3px] w-full shrink-0
src/ui/modalStyle.jsx:105	ActionBar
src/ui/music.js:67	Midnight Drive
src/ui/music.js:87	Formation Shuffle
src/ui/music.js:90	Velvet Cruise
src/ui/music.js:91	Neon Drift
src/ui/music.js:93	Amber Standby
src/ui/music.js:94	Slow Circuit
src/ui/music.js:95	Glass Horizon
src/ui/music.js:96	Velvet Signal
src/ui/music.js:97	Quiet Overpass
src/ui/music.js:98	Neon Idle
src/ui/music.js:99	Static Bloom
src/ui/music.js:100	Cobalt Drift
src/ui/music.js:101	Low Beam
src/ui/music.js:102	Soft Reset
src/ui/music.js:103	Faded Neon
src/ui/music.js:105	Neon Pulse
src/ui/music.js:106	Relay of Multipliers
src/ui/music.js:107	Neon Card Game
src/ui/music.js:108	Neon Cruise
src/ui/music.js:109	Chrome Horizon
src/ui/music.js:111	Pulse Highway
src/ui/music.js:112	Grid Runner
src/ui/music.js:113	Chrome Rally
src/ui/music.js:114	Neon Circuit
src/ui/music.js:115	Voltage Drive
src/ui/music.js:116	Still Frame
src/ui/music.js:118	Static Charge
src/ui/music.js:119	Static Surge
src/ui/music.js:120	Live Wire
src/ui/music.js:121	Full Tilt
src/ui/music.js:122	Neon Night Drive
src/ui/music.js:123	Neon Overdrive
src/ui/music.js:124	Fast Lane
src/ui/music.js:125	Chrome Runner
src/ui/music.js:127	Event Horizon
src/ui/music.js:128	Circuit Overload
src/ui/music.js:129	Static Storm
src/ui/music.js:130	Power Surge
src/ui/music.js:131	Overdrive
src/ui/music.js:132	Final Showdown
src/ui/music.js:133	Last Stand
src/ui/music.js:134	Endgame
src/ui/music.js:135	No Limits
src/ui/music.js:137	Redline
src/ui/music.js:138	Nitro Surge
src/ui/music.js:139	Afterburner
src/ui/music.js:140	Warp Speed
src/ui/music.js:141	Terminal Velocity
src/ui/music.js:142	Last Light
src/ui/music.js:143	Point of No Return
src/ui/music.js:144	Concrete Collapse
src/ui/music.js:145	Fault Line
src/ui/music.js:146	Drift King
src/ui/music.js:147	Neon Thunder
src/ui/music.js:148	Neon Apocalypse
src/ui/perfRecorder.js:161	Ruckler nach Event (schlimmster zuerst):
src/ui/perfRecorder.js:165	Schlimmste Frames:
src/ui/useBackGuard.js:5	onBack()
src/ui/useEscape.js:9	Escape
src/ui/useReducedFx.js:10	→ nur reduziert, wenn das System „reduzierte Bewegung
src/ui/useReducedFx.js:13	, Desktop → „aus
src/ui/useReducedFx.js:43	→full (OS-Wunsch bleibt bindend). Kein dynamischer „auto
